-0.031645622120580086, -0.17806183735726222
0.30659202226170734, 1.678042221873227
0.6794615073657297, 4.54862702860467
1.1112051216967034, 7.070497334321004
1.542948736027677, 9.641816077404343
1.9746923503586506, 12.225496929829433
2.4064359646896243, 14.772091454229269
2.838179579020598, 17.34341019731258
3.2699231933515716, 19.877642612370664
3.701666807682546, 22.47368557413749
4.133410422013519, 25.03264220787908
4.52590461685986, 27.403420066085175
4.93917791613924, 29.740528201649
5.310893006552538, 31.739773309629015
5.703387201398879, 34.403121088923115
6.135130815729852, 36.96207772266469
6.566874430060826, 39.558120684431515
6.998618044391799, 42.07999099014786
7.430361658722774, 44.626585514547685
7.862105273053746, 47.247352694998
8.293848887384721, 49.855757766106564
8.725592501715694, 52.47652494655688
9.157336116046668, 55.27036165779165
9.549830310893007, 57.8107751275206
9.972851832005174, 59.85807779128433
10.278748101321924, 61.64022862726428
10.609564636978124, 64.82627217896189
11.021683541566782, 67.80554053032286
11.414177736413121, 70.68838442881821
11.80667193125946, 73.61202328814132
12.1991661261058, 76.49486718663665
12.591660320952142, 79.41850604595976
12.984154515798481, 82.3557432255588
13.37664871064482, 85.2793820848819
13.788767615233477, 88.21538305354676
14.22051122956445, 91.44189359174266
14.593380714668472, 94.23727556664514
14.973176567916843, 96.02605460882333
15.319494975134203, 98.53774435390531
15.672739750495909, 101.12142520633037
16.104483364826883, 103.8781755895399
16.536226979157853, 106.59783964472419
16.96797059348883, 109.2680552625415
17.399714207819805, 111.9135466616753
17.831457822150774, 114.5590380608091
18.26320143648175, 117.19216735060117
18.69494505081272, 119.83765874973497
19.126688665143696, 122.45842593018529
19.558432279474673, 125.10391732931909
19.99017589380564, 127.73704661911114
20.382670088651984, 130.16139361779815
20.795943387931366, 132.47983739219896
21.06953492963308, 133.00948625336613
